time_s,voltage_v
0.0494,0.02234378
0.0496,0.02195892
0.0498,0.02265709
0.05,0.02366578
0.0502,0.0240128
0.0504,0.02229368
0.0506,0.01927027
0.0508,0.01715974
0.051,0.01743455
0.0512,0.0163394
0.0514,0.01569429
0.0516,0.01568054
0.0518,0.01499628
0.052,0.01372275
0.0522,0.01260192
0.0524,0.01187404
0.0526,0.009446747
0.0528,0.006360807
0.053,0.003694375
0.0532,0.003132279
0.0534,0.00121149
0.0536,0.0003449404
0.0538,-0.0005010219
0.054,-0.002475377
0.0542,-0.004111103
0.0544,-0.006646625
0.0546,-0.008252936
0.0548,-0.008374053
0.055,-0.01082171
0.0552,-0.01401792
0.0554,-0.0147477
0.0556,-0.01584774
0.0558,-0.01805228
0.056,-0.01783843
0.0562,-0.01821733
0.0564,-0.01899738
0.0566,-0.0185481
0.0568,-0.01944396
0.057,-0.01885359
0.0572,-0.0196048
0.0574,-0.02057794
0.0576,-0.02081775
0.0578,-0.02197289
0.058,-0.02177468
0.0582,-0.02058959
0.0584,-0.0211764
0.0586,-0.02290082
0.0588,-0.02426719
0.059,-0.02567499
0.0592,-0.02622604
0.0594,-0.02738567
0.0596,-0.02771945
0.0598,-0.02756226
0.06,-0.02787284
0.0602,-0.02630129
0.0604,-0.0251473
0.0606,-0.02421515
0.0608,-0.02234361
0.061,-0.02154229
0.0612,-0.01955923
0.0614,-0.01749596
0.0616,-0.01759836
0.0618,-0.01761517
0.062,-0.0171035
0.0622,-0.01513271
0.0624,-0.01352653
0.0626,-0.01090643
0.0628,-0.008476148
0.063,-0.004538992
0.0632,-0.002847028
0.0634,-0.00243764
0.0636,-0.001142756
0.0638,0.0004373936
0.064,0.004876984
0.0642,0.006571882
0.0644,0.007252838
0.0646,0.01001897
0.0648,0.01116252
0.065,0.01107967
0.0652,0.01104954
0.0654,0.01213667
0.0656,0.01499312
0.0658,0.01651254
0.066,0.01726311
0.0662,0.01947465
0.0664,0.02049659
0.0666,0.02021278
0.0668,0.02152951
0.067,0.02247603
0.0672,0.02328044
0.0674,0.02309806
0.0676,0.02314937
0.0678,0.0235702
0.068,0.02346325
0.0682,0.02471458
0.0684,0.02553833
0.0686,0.02646713
0.0688,0.02610263
0.069,0.02592871
0.0692,0.02703049
0.0694,0.02669101
0.0696,0.02448884
0.0698,0.02306542
0.07,0.02208404
0.0702,0.02055589
0.0704,0.01929829
0.0706,0.01817496
0.0708,0.01753504
0.071,0.01691744
0.0712,0.01526074
0.0714,0.01268228
0.0716,0.01057052
0.0718,0.009537145
0.072,0.008910551
0.0722,0.007698019
0.0724,0.00519209
0.0726,0.003169298
0.0728,0.002356095
0.073,0.001767255
0.0732,0.001507814
0.0734,0.001168087
0.0736,0.0001837157
0.0738,-0.001756059
0.074,-0.003570066
0.0742,-0.004703546
0.0744,-0.005143138
0.0746,-0.008041294
0.0748,-0.00952074
0.075,-0.01094162
0.0752,-0.01096768
0.0754,-0.01162455
0.0756,-0.01405323
0.0758,-0.01678029
0.076,-0.02137228
0.0762,-0.02663927
0.0764,-0.03123518
0.0766,-0.03277378
0.0768,-0.03244684
0.077,-0.03285784
0.0772,-0.03206462
0.0774,-0.03012094
0.0776,-0.02762084
0.0778,-0.02450467
0.078,-0.02104557
0.0782,-0.01789735
0.0784,-0.01539409
0.0786,-0.01328621
0.0788,-0.01061274
0.079,-0.008586291
0.0792,-0.008624089
0.0794,-0.009200275
0.0796,-0.01019824
0.0798,-0.01012944
0.08,-0.009513065
0.0802,-0.00992922
0.0804,-0.009477543
0.0806,-0.007828061
0.0808,-0.006993965
0.081,-0.006220435
0.0812,-0.005407178
0.0814,-0.0043677
0.0816,-0.00369622
0.0818,-0.003596793
0.082,-0.003104554
0.0822,-0.001438052
0.0824,0.0008530344
0.0826,0.003510081
0.0828,0.005912813
0.083,0.007455359
0.0832,0.008294549
0.0834,0.009558666
0.0836,0.01284222
0.0838,0.01479322
0.084,0.01508289
0.0842,0.0145179
0.0844,0.01310421
0.0846,0.0118011
0.0848,0.01044633
0.085,0.009249422
0.0852,0.008087036
0.0854,0.006544873
0.0856,0.005239115
0.0858,0.003570229
0.086,0.003166834
0.0862,0.004174962
0.0864,0.003707283
0.0866,0.004301804
0.0868,0.005513268
0.087,0.004547982
0.0872,0.005780817
0.0874,0.007347878
0.0876,0.007755611
0.0878,0.008506695
0.088,0.009273259
0.0882,0.008780461
0.0884,0.008521742
0.0886,0.008961858
0.0888,0.01014663
0.089,0.01284156
0.0892,0.01240685
0.0894,0.0112797
0.0896,0.00963013
0.0898,0.01196172
0.09,0.01456944
0.0902,0.01726845
0.0904,0.01950119
0.0906,0.02122125
0.0908,0.02313778
0.091,0.02252426
0.0912,0.02115056
0.0914,0.01989487
0.0916,0.01841254
0.0918,0.01858879
0.092,0.01811505
0.0922,0.01661487
0.0924,0.01428912
0.0926,0.0110783
0.0928,0.01017475
0.093,0.009610207
0.0932,0.008928041
0.0934,0.00785117
0.0936,0.008563127
0.0938,0.00895085
0.094,0.006334518
0.0942,0.005663044
0.0944,0.007002496
0.0946,0.005948036
0.0948,0.004354901
0.095,0.001282717
0.0952,-0.001326816
0.0954,-0.002975074
0.0956,-0.004200689
0.0958,-0.006770023
0.096,-0.008421256
0.0962,-0.01181301
0.0964,-0.01507689
0.0966,-0.01583453
0.0968,-0.01833123
0.097,-0.02032356
0.0972,-0.0227668
0.0974,-0.02380238
0.0976,-0.02345934
0.0978,-0.0244734
0.098,-0.02361356
0.0982,-0.02278022
0.0984,-0.02401901
0.0986,-0.0238873
0.0988,-0.02378023
0.099,-0.02385884
0.0992,-0.02439308
0.0994,-0.02469705
0.0996,-0.0249214
0.0998,-0.02340138
0.1,-0.02417175
0.1002,-0.02468055
0.1004,-0.02441195
0.1006,-0.02203989
0.1008,-0.01973844
0.101,-0.01908141
0.1012,-0.01835738
0.1014,-0.01697434
0.1016,-0.01557841
0.1018,-0.01681099
0.102,-0.0171963
0.1022,-0.01354321
0.1024,-0.0110046
0.1026,-0.01085401
0.1028,-0.01091885
0.103,-0.00896246
0.1032,-0.005178199
0.1034,-0.004539499
0.1036,-0.002476749
0.1038,0.001778326
0.104,0.002388861
0.1042,0.002835411
0.1044,0.004009389
0.1046,0.004911518
0.1048,0.005518869
0.105,0.007513026
0.1052,0.01035368
0.1054,0.01138343
0.1056,0.01129572
0.1058,0.01168041
0.106,0.01340453
0.1062,0.01333611
0.1064,0.01390364
0.1066,0.01491574
0.1068,0.01645069
0.107,0.01927673
0.1072,0.01951022
0.1074,0.01928385
0.1076,0.01959769
0.1078,0.02078124
0.108,0.02273202
0.1082,0.02361001
0.1084,0.0230951
0.1086,0.02473315
0.1088,0.02626563
0.109,0.02661157
0.1092,0.02548414
0.1094,0.02492072
0.1096,0.02568902
0.1098,0.0264301
0.11,0.02647434
0.1102,0.02654017
0.1104,0.02650104
0.1106,0.02560259
0.1108,0.02270891
0.111,0.0214254
0.1112,0.01848532
0.1114,0.01462268
0.1116,0.01420259
0.1118,0.01320096
0.112,0.01141346
0.1122,0.008961716
0.1124,0.007127115
0.1126,0.005959638
0.1128,0.00435124
0.113,0.002894495
0.1132,0.001434545
0.1134,0.001329358
0.1136,7.30965e-05
0.1138,-0.002458915
0.114,-0.003297707
0.1142,-0.005605262
0.1144,-0.00834981
0.1146,-0.01117369
0.1148,-0.01242574
0.115,-0.01196443
0.1152,-0.01475275
0.1154,-0.01612428
0.1156,-0.01790386
0.1158,-0.0189311
0.116,-0.01984111
0.1162,-0.02062766
0.1164,-0.02058186
0.1166,-0.02249054
0.1168,-0.02434277
0.117,-0.02526148
0.1172,-0.0256645
0.1174,-0.02442252
0.1176,-0.02461049
0.1178,-0.02546003
0.118,-0.02614879
0.1182,-0.02649456
0.1184,-0.02655572
0.1186,-0.0284552
0.1188,-0.02811508
0.119,-0.02605302
0.1192,-0.02529486
0.1194,-0.02559503
0.1196,-0.02533538
0.1198,-0.02513508
0.12,-0.02353379
0.1202,-0.02161784
0.1204,-0.01877725
0.1206,-0.01650776
0.1208,-0.01501641
0.121,-0.01456725
0.1212,-0.01321282
0.1214,-0.01362791
0.1216,-0.0134867
0.1218,-0.01267161
0.122,-0.01132823
0.1222,-0.008916518
0.1224,-0.006467556
0.1226,-0.005928617
0.1228,-0.004593835
0.123,-0.002473084
0.1232,-0.001894734
0.1234,0.002248765
0.1236,0.00272961
0.1238,0.004456613
0.124,0.006806335
0.1242,0.009558447
0.1244,0.01025075
0.1246,0.01020355
0.1248,0.01173828
0.125,0.01357948
0.1252,0.0146051
0.1254,0.01474124
0.1256,0.01446589
0.1258,0.01515587
0.126,0.01627068
0.1262,0.01784084
0.1264,0.01915449
0.1266,0.0204184
0.1268,0.02314307
0.127,0.02406948
0.1272,0.02462867
0.1274,0.02511575
0.1276,0.02578336
0.1278,0.02725994
0.128,0.02729729
0.1282,0.02711914
0.1284,0.02715718
0.1286,0.02750632
0.1288,0.02711095
0.129,0.02446927
0.1292,0.02272931
0.1294,0.02265593
0.1296,0.02378955
0.1298,0.02344643
0.13,0.02259745
0.1302,0.02145445
0.1304,0.0207457
0.1306,0.01880892
0.1308,0.01749798
0.131,0.01587222
0.1312,0.01421149
0.1314,0.0122528
0.1316,0.009488787
0.1318,0.009671831
0.132,0.008820421
0.1322,0.007588629
0.1324,0.004438741
0.1326,0.0003033955
0.1328,-0.001829536
0.133,-0.002653217
0.1332,-0.001479227
0.1334,-0.002192016
0.1336,-0.004361877
0.1338,-0.006156468
0.134,-0.007258027
0.1342,-0.008131254
0.1344,-0.01012974
0.1346,-0.0116534
0.1348,-0.01365352
0.135,-0.01601625
0.1352,-0.01602689
0.1354,-0.01714172
0.1356,-0.01754102
0.1358,-0.01725657
0.136,-0.01859767
0.1362,-0.01985057
0.1364,-0.01993393
0.1366,-0.018587
0.1368,-0.01806613
0.137,-0.02017093
0.1372,-0.02290031
0.1374,-0.02238688
0.1376,-0.02287296
0.1378,-0.02294615
0.138,-0.02165381
0.1382,-0.02314341
0.1384,-0.02373153
0.1386,-0.02432201
0.1388,-0.02514735
0.139,-0.024606
0.1392,-0.02468645
0.1394,-0.02438692
0.1396,-0.0254682
0.1398,-0.02550397
0.14,-0.02488287
0.1402,-0.02481946
0.1404,-0.02436057
0.1406,-0.02186549
0.1408,-0.02042983
0.141,-0.01930909
0.1412,-0.01776887
0.1414,-0.01551707
0.1416,-0.01419297
0.1418,-0.0137012
0.142,-0.01254386
0.1422,-0.01102724
0.1424,-0.008635373
0.1426,-0.006755741
0.1428,-0.004620263
0.143,-0.002937188
0.1432,-0.001969419
0.1434,-0.002128948
0.1436,-0.000843956
0.1438,0.002363092
0.144,0.005695187
0.1442,0.006062572
0.1444,0.005928421
0.1446,0.007955882
0.1448,0.009221087
0.145,0.01100026
0.1452,0.01416725
0.1454,0.01631157
0.1456,0.01843135
0.1458,0.02060401
0.146,0.02317908
0.1462,0.02392096
0.1464,0.02563859
0.1466,0.02724731
0.1468,0.02891038
0.147,0.02904196
0.1472,0.02826046
0.1474,0.02713211
0.1476,0.02632325
0.1478,0.02748195
0.148,0.02639327
