Source File Name:	Scan
Signal:	Time - Ref2 Voltage - Samples

Time	Time Signal
[ s ]	[ V ]
0	0.006843275
0.0002	0.005054675
0.0004	0.004771136
0.0006	0.005426794
0.0008	0.004264944
0.001	0.002043745
0.0012	0.001945505
0.0014	-0.0005667862
0.0016	-0.003434512
0.0018	-0.005892622
0.002	-0.006223119
0.0022	-0.006166552
0.0024	-0.006790935
0.0026	-0.008513664
0.0028	-0.01046849
0.003	-0.01118881
0.0032	-0.01436297
0.0034	-0.01390193
0.0036	-0.01310684
0.0038	-0.01601522
0.004	-0.01613019
0.0042	-0.01742608
0.0044	-0.01909686
0.0046	-0.01976712
0.0048	-0.01915417
0.005	-0.01867857
0.0052	-0.01774523
0.0054	-0.01949101
0.0056	-0.02025782
0.0058	-0.01977409
0.006	-0.01904853
0.0062	-0.01915826
0.0064	-0.02013581
0.0066	-0.01944062
0.0068	-0.02032558
0.007	-0.02033486
0.0072	-0.01921619
0.0074	-0.01940332
0.0076	-0.01802286
0.0078	-0.01681232
0.008	-0.01670232
0.0082	-0.01590766
0.0084	-0.01503449
0.0086	-0.01490287
0.0088	-0.01294939
0.009	-0.01243065
0.0092	-0.01311001
0.0094	-0.01232904
0.0096	-0.01178013
0.0098	-0.01392443
0.01	-0.01567267
0.0102	-0.01394052
0.0104	-0.01246924
0.0106	-0.01217231
0.0108	-0.01112426
0.011	-0.008587288
0.0112	-0.005796509
0.0114	-0.004671431
0.0116	-0.004536807
0.0118	-0.00250918
0.012	-0.0002608378
0.0122	0.002412233
0.0124	0.006259247
0.0126	0.007032377
0.0128	0.005917716
0.013	0.006704038
0.0132	0.006248644
0.0134	0.005778975
0.0136	0.005572703
0.0138	0.004704563
0.014	0.004730945
0.0142	0.005948627
0.0144	0.007593781
0.0146	0.008078498
0.0148	0.009136958
0.015	0.01284838
0.0152	0.01422864
0.0154	0.01426974
0.0156	0.015729
0.0158	0.01802436
0.016	0.01939397
0.0162	0.02037042
0.0164	0.02112646
0.0166	0.02307498
0.0168	0.02364335
0.017	0.02289499
0.0172	0.02282372
