Source File Name:	Scan
Signal:	Time - Ref1 Voltage - Samples

Time	Time Signal
[ s ]	[ V ]
0	-0.0159926
8e-5	-0.01637029
0.00016	-0.01646213
0.00024	-0.01667831
0.00032	-0.01645458
0.0004	-0.01628307
0.00048	-0.01661642
0.00056	-0.01663349
0.00064	-0.01721202
0.00072	-0.0174545
0.0008	-0.01662779
0.00088	-0.01557373
0.00096	-0.01468957
0.00104	-0.01440852
0.00112	-0.01445137
0.0012	-0.01464592
0.00128	-0.01503827
0.00136	-0.01545368
0.00144	-0.01627599
0.00152	-0.01715318
0.0016	-0.0173452
0.00168	-0.01716124
0.00176	-0.01707577
0.00184	-0.01654654
0.00192	-0.01601176
0.002	-0.01564586
0.00208	-0.01552349
0.00216	-0.01535517
0.00224	-0.01478841
0.00232	-0.01450991
0.0024	-0.01436699
0.00248	-0.01428495
0.00256	-0.01366487
0.00264	-0.01317673
0.00272	-0.01337634
0.0028	-0.01376885
0.00288	-0.01360664
0.00296	-0.01374788
0.00304	-0.01356793
0.00312	-0.0135727
0.0032	-0.01369885
0.00328	-0.01399669
0.00336	-0.01477226
0.00344	-0.0147852
0.00352	-0.01479374
0.0036	-0.01491879
0.00368	-0.01501871
0.00376	-0.01473142
0.00384	-0.01391358
0.00392	-0.0132669
0.004	-0.01296445
0.00408	-0.01257671
0.00416	-0.01218689
0.00424	-0.0114882
0.00432	-0.01134902
0.0044	-0.01148859
0.00448	-0.01129624
0.00456	-0.0109845
0.00464	-0.01057721
0.00472	-0.01035823
0.0048	-0.009855159
0.00488	-0.008864421
0.00496	-0.007426925
0.00504	-0.006736171
0.00512	-0.00622644
0.0052	-0.005665987
0.00528	-0.005297656
0.00536	-0.004582793
0.00544	-0.00343986
0.00552	-0.002550907
0.0056	-0.002248005
0.00568	-0.001609981
0.00576	-0.0008718152
0.00584	-0.0004814933
0.00592	0.0004911735
0.006	0.001232245
0.00608	0.001564568
0.00616	0.002438834
0.00624	0.003057071
0.00632	0.003512454
0.0064	0.004009584
0.00648	0.004271466
0.00656	0.003885578
0.00664	0.003176752
0.00672	0.00296978
0.0068	0.00344291
0.00688	0.004452049
0.00696	0.005649691
0.00704	0.006564754
0.00712	0.006887903
0.0072	0.007496248
0.00728	0.008687107
0.00736	0.009479296
0.00744	0.009240572
0.00752	0.008636223
0.0076	0.00773894
0.00768	0.006985205
0.00776	0.00744272
0.00784	0.008136847
0.00792	0.008501539
0.008	0.008605314
0.00808	0.009014159
0.00816	0.009633826
0.00824	0.009000175
0.00832	0.007860595
0.0084	0.007530478
0.00848	0.007912875
0.00856	0.008963988
0.00864	0.009726794
0.00872	0.01013184
0.0088	0.01085469
0.00888	0.01117452
0.00896	0.01161302
0.00904	0.01219239
0.00912	0.01293198
0.0092	0.01351717
0.00928	0.01507534
0.00936	0.0159064
0.00944	0.0155762
0.00952	0.0150911
0.0096	0.01460966
0.00968	0.01478192
0.00976	0.01535906
0.00984	0.01599869
0.00992	0.01542358
0.01	0.01489787
0.01008	0.01454587
0.01016	0.01546908
0.01024	0.01567332
0.01032	0.01571438
0.0104	0.01592041
0.01048	0.01618179
0.01056	0.01621505
0.01064	0.01670753
0.01072	0.01668618
0.0108	0.01621338
0.01088	0.01602856
0.01096	0.01596903
0.01104	0.01563871
0.01112	0.01496594
0.0112	0.01500297
0.01128	0.01468018
0.01136	0.0144202
0.01144	0.01468989
0.01152	0.01535126
0.0116	0.01651823
0.01168	0.01731762
0.01176	0.01760959
0.01184	0.01792235
0.01192	0.01751595
0.012	0.0174054
0.01208	0.01728977
0.01216	0.01741752
0.01224	0.01767099
0.01232	0.01815782
0.0124	0.01858973
0.01248	0.0188459
0.01256	0.01902771
0.01264	0.01945715
0.01272	0.01957856
0.0128	0.01941195
0.01288	0.01957857
0.01296	0.0194064
0.01304	0.0195515
0.01312	0.01967283
0.0132	0.0193241
0.01328	0.0186013
0.01336	0.01841103
0.01344	0.01791799
0.01352	0.01775988
0.0136	0.01757637
0.01368	0.01663575
0.01376	0.01650477
0.01384	0.01640068
0.01392	0.01574527
0.014	0.01526642
0.01408	0.01444739
0.01416	0.01339516
0.01424	0.01280682
0.01432	0.01265776
0.0144	0.01304372
0.01448	0.0131081
0.01456	0.01267447
0.01464	0.01148055
0.01472	0.01067538
0.0148	0.01037414
0.01488	0.009944575
0.01496	0.008835966
0.01504	0.007882249
0.01512	0.007621369
0.0152	0.007395932
0.01528	0.006883417
0.01536	0.00629182
0.01544	0.006325819
0.01552	0.006908214
0.0156	0.00699989
0.01568	0.005921758
0.01576	0.005020478
0.01584	0.005092752
0.01592	0.004762293
0.016	0.00454327
0.01608	0.004048685
0.01616	0.003055608
0.01624	0.002285602
0.01632	0.001469085
0.0164	0.0008183468
0.01648	0.0003970755
0.01656	-0.0003004061
0.01664	-0.001002811
0.01672	-0.001883086
0.0168	-0.002892845
0.01688	-0.00310649
0.01696	-0.003289984
0.01704	-0.00358388
0.01712	-0.003890167
0.0172	-0.004634053
0.01728	-0.004975639
0.01736	-0.005404605
0.01744	-0.005978475
0.01752	-0.006688009
0.0176	-0.007920401
0.01768	-0.008810163
0.01776	-0.01002048
0.01784	-0.01061915
0.01792	-0.01074106
0.018	-0.01073763
0.01808	-0.01059847
0.01816	-0.01017979
0.01824	-0.01020665
0.01832	-0.01044924
0.0184	-0.0103416
0.01848	-0.009476079
0.01856	-0.008751572
0.01864	-0.008234459
0.01872	-0.007976927
0.0188	-0.008065665
0.01888	-0.008142531
0.01896	-0.007898467
0.01904	-0.008448171
0.01912	-0.01015644
0.0192	-0.0109266
0.01928	-0.01134272
0.01936	-0.01183355
0.01944	-0.01309575
0.01952	-0.01388084
0.0196	-0.01402279
0.01968	-0.01443865
0.01976	-0.01552611
0.01984	-0.01629462
0.01992	-0.01627558
0.02	-0.01669166
0.02008	-0.0176033
0.02016	-0.01785807
0.02024	-0.01757199
0.02032	-0.01794496
0.0204	-0.01833031
0.02048	-0.01860513
0.02056	-0.0189052
0.02064	-0.01930269
0.02072	-0.01994765
0.0208	-0.02091994
0.02088	-0.02093178
0.02096	-0.02032098
0.02104	-0.02023759
0.02112	-0.02026389
0.0212	-0.01981218
0.02128	-0.01982918
0.02136	-0.02001085
0.02144	-0.01998594
0.02152	-0.02047681
0.0216	-0.02050256
0.02168	-0.0195859
0.02176	-0.019089
0.02184	-0.01835852
0.02192	-0.01837423
0.022	-0.01883017
0.02208	-0.01896701
0.02216	-0.01916222
0.02224	-0.01940331
0.02232	-0.01971937
0.0224	-0.01951148
0.02248	-0.0189283
0.02256	-0.01815358
0.02264	-0.01715608
0.02272	-0.01700708
0.0228	-0.01688483
0.02288	-0.01649957
0.02296	-0.01613432
0.02304	-0.01620692
0.02312	-0.01600987
0.0232	-0.01616161
0.02328	-0.01663682
0.02336	-0.01643174
0.02344	-0.01594053
0.02352	-0.01506122
0.0236	-0.01434062
0.02368	-0.01311901
0.02376	-0.012464
0.02384	-0.01236952
0.02392	-0.01206526
0.024	-0.01122797
0.02408	-0.01047129
0.02416	-0.01077143
0.02424	-0.01118353
0.02432	-0.01099442
0.0244	-0.01047929
0.02448	-0.01036575
0.02456	-0.009915165
0.02464	-0.009168649
0.02472	-0.008588524
0.0248	-0.007732943
0.02488	-0.00660368
0.02496	-0.005844414
0.02504	-0.005608144
0.02512	-0.005006744
0.0252	-0.004561861
0.02528	-0.004214685
0.02536	-0.003653565
0.02544	-0.003032157
0.02552	-0.002310121
0.0256	-0.001575099
0.02568	-0.001330175
0.02576	-0.0006552684
0.02584	-0.0002623259
0.02592	-5.583242e-5
0.026	6.748965e-5
0.02608	0.0007079999
0.02616	0.001311132
0.02624	0.00176457
0.02632	0.001457043
0.0264	0.001373896
0.02648	0.00186477
0.02656	0.001592172
0.02664	0.001600568
0.02672	0.00177935
0.0268	0.002420116
0.02688	0.003247832
0.02696	0.004176414
0.02704	0.004952152
0.02712	0.00538565
0.0272	0.005459723
0.02728	0.005018121
0.02736	0.005040767
0.02744	0.005197419
0.02752	0.005864991
