Source File Name:	Scan
0.0708	0.00731104
0.071	0.006071392
0.0712	0.006650891
0.0714	0.00666137
0.0716	0.005917409
0.0718	0.004565433
0.072	0.004276904
0.0722	0.002104958
0.0724	-0.002546147
0.0726	-0.004902053
0.0728	-0.007987661
0.073	-0.009319505
0.0732	-0.009532197
0.0734	-0.01213681
0.0736	-0.01325629
0.0738	-0.01243828
0.074	-0.009849459
0.0742	-0.01090361
0.0744	-0.01163507
0.0746	-0.01241754
0.0748	-0.01310707
0.075	-0.01340051
0.0752	-0.01335329
0.0754	-0.01374924
0.0756	-0.01516249
0.0758	-0.01696486
0.076	-0.01528847
0.0762	-0.01664895
0.0764	-0.01700106
0.0766	-0.01684131
0.0768	-0.01661743
0.077	-0.01763495
0.0772	-0.01852187
0.0774	-0.01883022
0.0776	-0.01842165
0.0778	-0.01847683
0.078	-0.01948444
0.0782	-0.01729278
0.0784	-0.01910037
0.0786	-0.01736507
0.0788	-0.01584494
0.079	-0.01618978
0.0792	-0.0150735
0.0794	-0.01267864
0.0796	-0.01322195
0.0798	-0.01348953
0.08	-0.01152656
0.0802	-0.01254055
0.0804	-0.01263989
0.0806	-0.01145529
0.0808	-0.007427091
0.081	-0.008192577
0.0812	-0.007724441
0.0814	-0.006475304
0.0816	-0.002824436
0.0818	-0.001721726
0.082	-0.002409083
0.0822	-0.001491922
0.0824	8.484881e-5
0.0826	0.0007541197
0.0828	0.001339544
0.083	0.006171919
0.0832	0.006941374
0.0834	0.009501363
0.0836	0.01007759
0.0838	0.008463673
0.084	0.01007953
0.0842	0.01208774
0.0844	0.01308612
0.0846	0.01336061
0.0848	0.01462115
0.085	0.01372011
0.0852	0.01381106
0.0854	0.01674697
0.0856	0.01650957
0.0858	0.01788138
0.086	0.01773179
0.0862	0.01822769
0.0864	0.01954397
0.0866	0.02031199
0.0868	0.023326
0.087	0.02559083
0.0872	0.02404332
0.0874	0.02433768
0.0876	0.02300454
0.0878	0.02027248
0.088	0.01984007
0.0882	0.01910179
0.0884	0.01786386
0.0886	0.01718578
0.0888	0.01814267
0.089	0.01948342
0.0892	0.01720419
0.0894	0.01586561
0.0896	0.01469956
0.0898	0.01214705
0.09	0.009649443
0.0902	0.008288821
0.0904	0.006189018
0.0906	0.004340497
0.0908	0.005322684
0.091	0.006682116
0.0912	0.004578392
0.0914	0.002690287
0.0916	0.003643347
0.0918	0.00133902
0.092	0.0001002791
0.0922	-0.002281815
0.0924	-0.007373973
0.0926	-0.009911338
0.0928	-0.009162863
0.093	-0.006155658
0.0932	-0.00833625
0.0934	-0.008954691
0.0936	-0.01017228
0.0938	-0.01273147
0.094	-0.0138263
0.0942	-0.01451503
0.0944	-0.01272181
0.0946	-0.01154908
0.0948	-0.01153536
0.095	-0.01225388
0.0952	-0.01463522
0.0954	-0.01736868
0.0956	-0.0174119
0.0958	-0.01978653
0.096	-0.02061172
0.0962	-0.02101792
0.0964	-0.02079402
0.0966	-0.01978664
0.0968	-0.02077867
0.097	-0.02109336
0.0972	-0.02331818
0.0974	-0.0250637
0.0976	-0.02303411
0.0978	-0.02277873
0.098	-0.02146215
0.0982	-0.01948685
0.0984	-0.0184558
0.0986	-0.01702066
0.0988	-0.01642265
0.099	-0.01383231
0.0992	-0.01428751
0.0994	-0.014402
0.0996	-0.0125866
0.0998	-0.01373288
0.1	-0.01263074
0.1002	-0.01173026
0.1004	-0.01085608
0.1006	-0.009620899
0.1008	-0.008619157
0.101	-0.008092551
0.1012	-0.007953893
0.1014	-0.004678471
0.1016	-0.001538548
0.1018	0.000148782
0.102	0.001304677
0.1022	0.001638858
0.1024	0.001768345
0.1026	0.002075274
0.1028	0.004210501
0.103	0.005587626
0.1032	0.00654166
0.1034	0.00919508
0.1036	0.0100566
0.1038	0.01123957
0.104	0.01245181
0.1042	0.0114985
0.1044	0.01040298
0.1046	0.01000168
0.1048	0.01324808
0.105	0.01314035
0.1052	0.01410804
0.1054	0.01675795
0.1056	0.01707838
0.1058	0.01645479
0.106	0.01478388
0.1062	0.01690147
0.1064	0.02111922
0.1066	0.02474402
0.1068	0.02512896
0.107	0.02294272
0.1072	0.02383419
0.1074	0.02181984
0.1076	0.02068985
0.1078	0.0209055
0.108	0.02222891
0.1082	0.02363672
0.1084	0.02192575
0.1086	0.02125284
0.1088	0.01902105
0.109	0.01852488
0.1092	0.01990068
0.1094	0.01916903
0.1096	0.01895497
0.1098	0.01673968
0.11	0.01382165
0.1102	0.0128074
0.1104	0.01165855
0.1106	0.01157327
0.1108	0.008553226
0.111	0.008350978
0.1112	0.008957122
0.1114	0.007659222
0.1116	0.005935733
0.1118	0.004146547
0.112	0.00158105
0.1122	-0.0005347338
0.1124	-0.0005866099
0.1126	-0.0001136959
0.1128	-0.003638913
0.113	-0.007215645
0.1132	-0.007125905
0.1134	-0.007751889
0.1136	-0.009222166
0.1138	-0.01061819
0.114	-0.0108597
0.1142	-0.01123179
0.1144	-0.0114583
0.1146	-0.01069501
0.1148	-0.01301177
0.115	-0.01355652
0.1152	-0.01623675
0.1154	-0.01987594
0.1156	-0.01996592
0.1158	-0.02068722
0.116	-0.02040914
0.1162	-0.02224513
0.1164	-0.02086649
0.1166	-0.022323
0.1168	-0.02206798
0.117	-0.01925831
0.1172	-0.02168533
0.1174	-0.02143821
0.1176	-0.02054309
0.1178	-0.01976514
0.118	-0.0193473
0.1182	-0.01754476
0.1184	-0.01607519
0.1186	-0.01856067
0.1188	-0.01505445
0.119	-0.0153583
0.1192	-0.016511
0.1194	-0.01542572
0.1196	-0.01537462
0.1198	-0.01452209
0.12	-0.01383558
0.1202	-0.01270567
0.1204	-0.01245972
0.1206	-0.0103237
0.1208	-0.009511637
0.121	-0.01073876
0.1212	-0.009886699
0.1214	-0.009254741
0.1216	-0.008446609
0.1218	-0.006702961
0.122	-0.003896274
0.1222	-0.0008553289
0.1224	-0.00162058
0.1226	0.0001582045
0.1228	0.002692522
0.123	0.002807544
0.1232	0.004857084
0.1234	0.005927415
0.1236	0.007543646
0.1238	0.008006074
0.124	0.009064374
0.1242	0.009415215
0.1244	0.008389816
0.1246	0.01136864
0.1248	0.01242522
0.125	0.01493275
0.1252	0.01578618
0.1254	0.01701303
0.1256	0.01854707
0.1258	0.02077013
0.126	0.02310321
0.1262	0.01990904
0.1264	0.01995268
0.1266	0.01934451
0.1268	0.01958535
0.127	0.01966877
0.1272	0.01933371
0.1274	0.02014802
0.1276	0.02296065
0.1278	0.02510162
0.128	0.02320879
0.1282	0.02349085
0.1284	0.02149182
0.1286	0.02005481
0.1288	0.01900751
0.129	0.01863136
0.1292	0.01937212
0.1294	0.0182212
0.1296	0.0168463
0.1298	0.01469069
0.13	0.0155413
0.1302	0.01406099
0.1304	0.01082455
0.1306	0.008925071
0.1308	0.007046424
0.131	0.006473767
0.1312	0.0073677
0.1314	0.003943817
0.1316	0.0005303106
0.1318	0.00115034
0.132	-0.002258111
0.1322	-0.005206387
0.1324	-0.005619453
0.1326	-0.005722645
0.1328	-0.004679524
0.133	-0.006237445
0.1332	-0.007175902
0.1334	-0.009674712
0.1336	-0.01173598
0.1338	-0.01208323
0.134	-0.01303961
0.1342	-0.01269233
0.1344	-0.01196478
0.1346	-0.01065315
0.1348	-0.01044849
0.135	-0.009918727
0.1352	-0.01086295
0.1354	-0.01230376
0.1356	-0.01392933
0.1358	-0.01639264
0.136	-0.01730743
0.1362	-0.01923186
0.1364	-0.02113989
0.1366	-0.02190793
0.1368	-0.02139636
0.137	-0.0232683
0.1372	-0.02375764
0.1374	-0.02355438
0.1376	-0.02269652
0.1378	-0.02255212
0.138	-0.0205879
0.1382	-0.01766091
0.1384	-0.01682656
0.1386	-0.01615207
0.1388	-0.01398704
0.139	-0.01513843
0.1392	-0.01417813
0.1394	-0.01448283
0.1396	-0.01629862
0.1398	-0.01529372
0.14	-0.0156338
0.1402	-0.01318164
0.1404	-0.01211652
0.1406	-0.009559668
0.1408	-0.009681938
0.141	-0.009701326
0.1412	-0.007435881
0.1414	-0.007335387
0.1416	-0.005371535
0.1418	-0.004392613
0.142	-0.003235535
0.1422	-0.003067062
0.1424	3.446849e-5
0.1426	0.003172857
0.1428	0.0030431
0.143	0.004742349
0.1432	0.007379982
0.1434	0.009736998
0.1436	0.01122551
0.1438	0.01212015
0.144	0.01212364
0.1442	0.01049861
0.1444	0.01035039
0.1446	0.01198303
0.1448	0.01131538
0.145	0.01274923
0.1452	0.01468332
0.1454	0.01620095
0.1456	0.01826476
0.1458	0.01853436
0.146	0.0186995
0.1462	0.0183245
0.1464	0.02024795
0.1466	0.01918559
0.1468	0.01935394
0.147	0.0201463
0.1472	0.01951445
0.1474	0.0207331
0.1476	0.02103542
0.1478	0.0204345
0.148	0.01959435
0.1482	0.01968415
0.1484	0.01727412
0.1486	0.01443954
0.1488	0.01566824
0.149	0.01492563
0.1492	0.01208628
0.1494	0.01112694
0.1496	0.01166872
0.1498	0.01097417
0.15	0.01165037
0.1502	0.01373532
0.1504	0.01178839
0.1506	0.01100112
0.1508	0.009356307
0.151	0.009537815
0.1512	0.01038179
0.1514	0.00983993
0.1516	0.008040047
0.1518	0.005621736
0.152	0.003544447
0.1522	0.0005063209
0.1524	-0.003058909
0.1526	-0.004019186
0.1528	-0.004972029
0.153	-0.006482722
0.1532	-0.008019272
0.1534	-0.009224048
0.1536	-0.01052207
0.1538	-0.01171113
0.154	-0.01092615
0.1542	-0.01115288
0.1544	-0.01075461
0.1546	-0.008720813
0.1548	-0.01038154
0.155	-0.01394339
0.1552	-0.01540277
0.1554	-0.01522062
0.1556	-0.01599312
0.1558	-0.01559204
0.156	-0.01533801
0.1562	-0.01720826
0.1564	-0.01878766
0.1566	-0.02066392
0.1568	-0.01926402
0.157	-0.01865172
0.1572	-0.01745716
0.1574	-0.01886677
0.1576	-0.01767379
0.1578	-0.0176229
0.158	-0.01924168
0.1582	-0.017494
0.1584	-0.01737957
0.1586	-0.01738663
0.1588	-0.01840449
0.159	-0.01764627
0.1592	-0.01649599
0.1594	-0.01618603
0.1596	-0.01387454
0.1598	-0.01489905
0.16	-0.0108008
0.1602	-0.00880645
0.1604	-0.009109274
0.1606	-0.007066093
0.1608	-0.00807663
0.161	-0.008502035
0.1612	-0.008710968
0.1614	-0.006468416
0.1616	-0.003944593
0.1618	-0.004905877
0.162	-0.003379556
0.1622	-0.002974939
0.1624	-0.00286457
0.1626	-0.0007662203
0.1628	0.001066319
0.163	0.004003576
0.1632	0.006176107
0.1634	0.008704707
0.1636	0.009800888
0.1638	0.007666649
0.164	0.009931208
0.1642	0.01254959
0.1644	0.0126657
0.1646	0.01329526
0.1648	0.01402888
0.165	0.01593401
0.1652	0.01731384
0.1654	0.01816789
0.1656	0.01649021
0.1658	0.01717986
0.166	0.01848205
0.1662	0.01821039
0.1664	0.01832581
0.1666	0.01889174
0.1668	0.02091218
0.167	0.01950412
0.1672	0.01960006
0.1674	0.01887249
0.1676	0.01746366
0.1678	0.0195065
0.168	0.01852069
0.1682	0.01680703
0.1684	0.01377082
0.1686	0.01393861
0.1688	0.01476972
0.169	0.01609507
0.1692	0.0147938
0.1694	0.01367063
0.1696	0.0132006
0.1698	0.01185016
0.17	0.009992006
0.1702	0.008012719
0.1704	0.007190199
0.1706	0.006400027
0.1708	0.007477093
0.171	0.006652842
0.1712	0.00815266
0.1714	0.007118319
0.1716	0.005505554
0.1718	0.003104295
0.172	0.002120918
0.1722	0.002511367
0.1724	0.0003531278
0.1726	-0.001044165
0.1728	-0.001466218
0.173	-0.003438191
0.1732	-0.004546574
0.1734	-0.005855435
0.1736	-0.007745535
0.1738	-0.009146217
0.174	-0.01006527
0.1742	-0.01052381
0.1744	-0.01067646
0.1746	-0.008436508
0.1748	-0.00748334
0.175	-0.01036018
0.1752	-0.01508327
0.1754	-0.01595284
0.1756	-0.01559744
0.1758	-0.01708584
0.176	-0.01624097
0.1762	-0.01716083
0.1764	-0.01795944
0.1766	-0.01822279
0.1768	-0.01668343
0.177	-0.01821796
0.1772	-0.0186332
0.1774	-0.01741287
0.1776	-0.01847786
0.1778	-0.01923514
0.178	-0.01725889
0.1782	-0.0159051
0.1784	-0.01505709
0.1786	-0.0121457
0.1788	-0.01173467
0.179	-0.01381643
0.1792	-0.01364683
0.1794	-0.01329734
0.1796	-0.0148684
0.1798	-0.01585539
0.18	-0.01475602
0.1802	-0.01330291
0.1804	-0.01132371
0.1806	-0.009732191
0.1808	-0.006743242
0.181	-0.008163214
0.1812	-0.00981775
0.1814	-0.006729923
0.1816	-0.00633673
0.1818	-0.003893857
0.182	-0.001749001
0.1822	-0.0005594654
0.1824	0.001684266
0.1826	0.001497574
0.1828	0.003454643
0.183	0.003626922
0.1832	0.00444214
0.1834	0.006815596
0.1836	0.007521247
0.1838	0.008164233
0.184	0.009273219
0.1842	0.01249541
0.1844	0.01362467
0.1846	0.01278955
0.1848	0.01380124
0.185	0.01398949
0.1852	0.01568513
0.1854	0.01758822
0.1856	0.01756992
0.1858	0.0173799
0.186	0.01760906
0.1862	0.01890739
0.1864	0.02126266
0.1866	0.02328424
0.1868	0.02112773
0.187	0.01743039
0.1872	0.01800127
0.1874	0.01943408
0.1876	0.01846408
0.1878	0.01906877
0.188	0.01887137
0.1882	0.01840732
0.1884	0.01879798
0.1886	0.02020708
0.1888	0.0173971
0.189	0.01535972
0.1892	0.01600341
0.1894	0.01571516
0.1896	0.01423223
0.1898	0.01177826
0.19	0.01082392
0.1902	0.01085508
0.1904	0.00962766
0.1906	0.01023074
0.1908	0.01065218
0.191	0.007522609
0.1912	0.007964596
0.1914	0.006303249
0.1916	0.002407544
0.1918	0.0002320359
0.192	3.81939e-5
0.1922	-0.001285634
0.1924	-0.001397579
0.1926	-0.001667272
0.1928	-0.004746478
0.193	-0.004847429
0.1932	-0.007736921
0.1934	-0.01038933
0.1936	-0.01005955
0.1938	-0.0104229
0.194	-0.009653302
0.1942	-0.01078527
0.1944	-0.01226236
0.1946	-0.01511032
0.1948	-0.0150554
0.195	-0.01664566
0.1952	-0.01723961
0.1954	-0.01653508
0.1956	-0.0175794
0.1958	-0.01747248
0.196	-0.01508485
0.1962	-0.01519097
0.1964	-0.01722256
0.1966	-0.01630195
0.1968	-0.01799734
0.197	-0.01878352
0.1972	-0.02005849
0.1974	-0.01981952
0.1976	-0.01971669
0.1978	-0.01826424
0.198	-0.0175769
0.1982	-0.01816376
0.1984	-0.01554695
0.1986	-0.01333458
0.1988	-0.01503783
0.199	-0.01507989
0.1992	-0.01474161
0.1994	-0.01532521
0.1996	-0.01642073
0.1998	-0.01445767
0.2	-0.01223454
0.2002	-0.01280013
0.2004	-0.009792719
0.2006	-0.009012496
0.2008	-0.009801704
0.201	-0.01056664
0.2012	-0.008567647
0.2014	-0.007245311
0.2016	-0.007072869
0.2018	-0.004457314
0.202	-0.006356318
0.2022	-0.004311252
0.2024	-0.0007985611
0.2026	-0.0001741904
0.2028	0.001381425
0.203	0.003764616
0.2032	0.005521842
0.2034	0.00628952
0.2036	0.008006304
0.2038	0.0093518
0.204	0.009247178
0.2042	0.01075533
0.2044	0.01240006
0.2046	0.01161261
0.2048	0.01275866
0.205	0.01456183
0.2052	0.01566384
0.2054	0.01458715
0.2056	0.01529729
0.2058	0.0139737
0.206	0.01460184
0.2062	0.01469753
0.2064	0.01479577
0.2066	0.01809114
0.2068	0.01962995
0.207	0.01934342
0.2072	0.01917999
0.2074	0.02218876
0.2076	0.0194672
0.2078	0.01832099
0.208	0.01939069
0.2082	0.01715863
0.2084	0.01726575
0.2086	0.01800066
0.2088	0.01666647
0.209	0.01541434
0.2092	0.01631875
0.2094	0.01595953
0.2096	0.01402862
0.2098	0.01531935
0.21	0.01564891
0.2102	0.01351219
0.2104	0.01225115
0.2106	0.01101743
0.2108	0.01091778
0.211	0.009629296
0.2112	0.01043484
0.2114	0.008089356
0.2116	0.006250064
0.2118	0.00551186
0.212	0.003012969
0.2122	0.0015995
0.2124	0.001463851
0.2126	0.0001492076
0.2128	0.000176131
0.213	-0.0005727984
0.2132	-0.002009397
0.2134	-0.005697951
0.2136	-0.006493276
0.2138	-0.007628224
0.214	-0.008557384
0.2142	-0.009342398
0.2144	-0.01044629
0.2146	-0.01143198
0.2148	-0.01100603
0.215	-0.01206439
0.2152	-0.01330046
0.2154	-0.01330398
0.2156	-0.01604238
0.2158	-0.01681169
0.216	-0.01723933
0.2162	-0.0185547
0.2164	-0.02140068
0.2166	-0.02335749
0.2168	-0.02363902
0.217	-0.02338237
0.2172	-0.02033348
0.2174	-0.02280473
0.2176	-0.02482543
0.2178	-0.02544969
0.218	-0.02522143
0.2182	-0.02297055
0.2184	-0.02334992
0.2186	-0.02222276
0.2188	-0.02162669
0.219	-0.0198795
0.2192	-0.01665252
0.2194	-0.01914246
0.2196	-0.01801568
0.2198	-0.016608
0.22	-0.01446647
0.2202	-0.01228149
0.2204	-0.01051428
0.2206	-0.01190562
0.2208	-0.009679648
0.221	-0.00803239
0.2212	-0.008115698
0.2214	-0.006836598
0.2216	-0.005322
0.2218	-0.002695212
0.222	-0.002193796
0.2222	0.0004256304
0.2224	0.0005408768
0.2226	0.0009251191
0.2228	0.001312002
0.223	0.001675181
0.2232	0.004861656
0.2234	0.006483565
0.2236	0.009843301
0.2238	0.01114606
0.224	0.01048532
0.2242	0.01237301
0.2244	0.01231268
0.2246	0.01502594
0.2248	0.01673421
0.225	0.01530261
0.2252	0.01448934
0.2254	0.01503815
0.2256	0.01631477
0.2258	0.01786313
0.226	0.02033608
0.2262	0.02102677
0.2264	0.02341395
0.2266	0.023608
0.2268	0.02364993
0.227	0.02390921
0.2272	0.0245147
0.2274	0.02494543
0.2276	0.02517165
0.2278	0.02454508
0.228	0.02261143
0.2282	0.02161997
0.2284	0.01937358
0.2286	0.01819285
0.2288	0.01832577
0.229	0.01835168
0.2292	0.0167458
0.2294	0.01646113
0.2296	0.01734247
0.2298	0.01354073
0.23	0.01398494
0.2302	0.01462177
0.2304	0.01270876
0.2306	0.0119745
0.2308	0.009577258
0.231	0.008739521
0.2312	0.00711922
0.2314	0.008219603
0.2316	0.00536743
0.2318	0.002277162
0.232	0.004818616
0.2322	0.002895171
0.2324	0.0007284438
0.2326	-0.0005308021
0.2328	-0.002287605
0.233	-0.002813708
0.2332	-0.003989086
0.2334	-0.005870006
0.2336	-0.009093376
0.2338	-0.009688497
0.234	-0.009986315
0.2342	-0.01210952
0.2344	-0.01193673
0.2346	-0.01211474
0.2348	-0.01361543
0.235	-0.01605128
0.2352	-0.01413979
0.2354	-0.01499274
0.2356	-0.0172471
0.2358	-0.01837762
0.236	-0.02003874
0.2362	-0.01938308
0.2364	-0.01961766
0.2366	-0.0206894
0.2368	-0.02180519
0.237	-0.02083433
0.2372	-0.02118604
0.2374	-0.02078183
0.2376	-0.01849893
0.2378	-0.01931142
0.238	-0.01988414
0.2382	-0.01907554
0.2384	-0.017002
0.2386	-0.01626935
0.2388	-0.01526079
0.239	-0.0133109
0.2392	-0.01502452
0.2394	-0.01579922
0.2396	-0.01458711
0.2398	-0.01173141
0.24	-0.01140135
0.2402	-0.01225931
0.2404	-0.01132848
0.2406	-0.008655752
0.2408	-0.006241989
0.241	-0.0082217
0.2412	-0.007320055
0.2414	-0.005521073
0.2416	-0.003984652
0.2418	-0.002254008
0.242	-0.001165454
0.2422	0.0003435869
0.2424	0.001671352
0.2426	0.003626354
0.2428	0.005256086
0.243	0.005313473
0.2432	0.007977349
0.2434	0.01090225
0.2436	0.01042017
0.2438	0.01157323
0.244	0.01213395
0.2442	0.01317945
0.2444	0.01335794
0.2446	0.01258975
0.2448	0.01091507
0.245	0.01283703
0.2452	0.01564722
0.2454	0.01479488
0.2456	0.01535229
0.2458	0.01563378
0.246	0.01614579
