Source File Name:	Scan
0.0702	-0.01675134
0.0704	-0.01580559
0.0706	-0.01587578
0.0708	-0.01527885
0.071	-0.01317896
0.0712	-0.01023459
0.0714	-0.007991789
0.0716	-0.005478096
0.0718	-0.002638881
0.072	-0.000792731
0.0722	0.0006007227
0.0724	0.003316808
0.0726	0.006746916
0.0728	0.008778748
0.073	0.01074353
0.0732	0.01406449
0.0734	0.01704163
0.0736	0.01996848
0.0738	0.02255591
0.074	0.02386671
0.0742	0.02559544
0.0744	0.02808558
0.0746	0.02924351
0.0748	0.03217037
0.075	0.03490776
0.0752	0.0350655
0.0754	0.03596003
0.0756	0.03525774
0.0758	0.03485161
0.076	0.0357696
0.0762	0.03652449
0.0764	0.0365647
0.0766	0.03528188
0.0768	0.03459536
0.077	0.03492451
0.0772	0.0340387
0.0774	0.03475073
0.0776	0.03614939
0.0778	0.03619207
0.078	0.03531849
0.0782	0.03314809
0.0784	0.03076619
0.0786	0.02971822
0.0788	0.02738554
0.079	0.02569707
0.0792	0.02471237
0.0794	0.02365863
0.0796	0.02301785
0.0798	0.02183059
0.08	0.01992641
0.0802	0.01701799
0.0804	0.01327384
0.0806	0.01239464
0.0808	0.01096001
0.081	0.008863324
0.0812	0.008153063
0.0814	0.005384199
0.0816	0.003420614
0.0818	0.001432253
0.082	-0.001234168
0.0822	-0.004554795
0.0824	-0.007653905
0.0826	-0.01114479
0.0828	-0.01398002
0.083	-0.01571549
0.0832	-0.01748712
0.0834	-0.02021267
0.0836	-0.02476765
0.0838	-0.02651106
0.084	-0.02642928
0.0842	-0.02731592
0.0844	-0.02802746
0.0846	-0.03031281
0.0848	-0.03118976
0.085	-0.03209424
0.0852	-0.03145509
0.0854	-0.03152297
0.0856	-0.03389534
0.0858	-0.03485294
0.086	-0.03550214
0.0862	-0.03536062
0.0864	-0.0368592
0.0866	-0.0370731
0.0868	-0.03650446
0.087	-0.03623779
0.0872	-0.03665356
0.0874	-0.03692377
0.0876	-0.03791587
0.0878	-0.03848187
0.088	-0.03635791
0.0882	-0.03466906
0.0884	-0.03384434
0.0886	-0.03429422
0.0888	-0.03300871
0.089	-0.03082027
0.0892	-0.02933464
0.0894	-0.02950393
0.0896	-0.02707665
0.0898	-0.0224486
0.09	-0.01925133
0.0902	-0.01623862
0.0904	-0.01387074
0.0906	-0.01326331
0.0908	-0.01247146
0.091	-0.009976705
0.0912	-0.00836804
0.0914	-0.005102074
0.0916	-0.002840388
0.0918	-0.0001730894
0.092	0.003252
0.0922	0.005250621
0.0924	0.006921384
0.0926	0.008783449
0.0928	0.01082174
0.093	0.01234781
0.0932	0.01444459
0.0934	0.01640925
0.0936	0.01910064
0.0938	0.02326409
0.094	0.02576153
0.0942	0.02694354
0.0944	0.02819032
0.0946	0.02988985
0.0948	0.03106536
0.095	0.03258596
0.0952	0.03365228
0.0954	0.03298805
0.0956	0.03418285
0.0958	0.03517548
0.096	0.0352857
0.0962	0.03794106
0.0964	0.0384944
0.0966	0.03772936
0.0968	0.03895225
0.097	0.03930035
0.0972	0.03922139
0.0974	0.03713275
0.0976	0.03523212
0.0978	0.03520567
0.098	0.03497693
0.0982	0.03284853
0.0984	0.0317641
0.0986	0.03062066
0.0988	0.02913657
0.099	0.02651517
0.0992	0.025032
0.0994	0.02463799
0.0996	0.02245828
0.0998	0.01920997
0.1	0.01596155
0.1002	0.01382016
0.1004	0.01353261
0.1006	0.01182735
0.1008	0.009365504
0.101	0.008295067
0.1012	0.006066643
0.1014	0.00627588
0.1016	0.005805708
0.1018	0.003802649
0.102	0.0006518301
0.1022	-0.002080991
0.1024	-0.00474576
0.1026	-0.008367863
0.1028	-0.009759392
0.103	-0.01124573
0.1032	-0.01370606
0.1034	-0.01527142
0.1036	-0.01660813
0.1038	-0.01897607
0.104	-0.02232927
0.1042	-0.0247933
0.1044	-0.02640235
0.1046	-0.02826143
0.1048	-0.02955469
0.105	-0.03188028
0.1052	-0.03446214
0.1054	-0.03412786
0.1056	-0.03378131
0.1058	-0.03378533
0.106	-0.0324565
0.1062	-0.03287283
0.1064	-0.03420168
0.1066	-0.03469866
0.1068	-0.03497675
0.107	-0.03578529
0.1072	-0.03463303
0.1074	-0.03417949
0.1076	-0.03406706
0.1078	-0.03309613
0.108	-0.03256799
0.1082	-0.03268366
0.1084	-0.03226916
0.1086	-0.03178092
0.1088	-0.03214497
0.109	-0.03165691
0.1092	-0.02894409
0.1094	-0.02690721
0.1096	-0.02564426
0.1098	-0.02347524
0.11	-0.01966091
0.1102	-0.0177241
0.1104	-0.01719776
0.1106	-0.01625081
0.1108	-0.01465695
0.111	-0.01229076
0.1112	-0.00891176
0.1114	-0.006059341
0.1116	-0.003235767
0.1118	-0.001152099
0.112	0.001413704
0.1122	0.004688527
0.1124	0.007313072
0.1126	0.01018496
0.1128	0.01295829
0.113	0.01326359
0.1132	0.01528661
0.1134	0.01811821
0.1136	0.02163257
0.1138	0.02600221
0.114	0.02733039
0.1142	0.02896839
0.1144	0.03083616
0.1146	0.0317779
0.1148	0.03250025
0.115	0.03430776
0.1152	0.03575819
0.1154	0.03579022
0.1156	0.03415261
0.1158	0.03395902
0.116	0.03492988
0.1162	0.03550272
0.1164	0.03498099
0.1166	0.03678113
0.1168	0.03799013
0.117	0.03668758
0.1172	0.03682401
0.1174	0.03707384
0.1176	0.035813
0.1178	0.03603494
0.118	0.03391557
0.1182	0.03196976
0.1184	0.03041793
0.1186	0.03019939
0.1188	0.02889884
0.119	0.02563748
0.1192	0.02295827
0.1194	0.02108045
0.1196	0.01822536
0.1198	0.01619562
0.12	0.01530052
0.1202	0.01440781
0.1204	0.01313735
0.1206	0.0114151
0.1208	0.00857704
0.121	0.007467975
0.1212	0.005643613
0.1214	0.002695003
0.1216	-0.0004652443
0.1218	-0.002823939
0.122	-0.007834609
0.1222	-0.01078251
0.1224	-0.01194831
0.1226	-0.01308623
0.1228	-0.01485283
0.123	-0.01762321
0.1232	-0.02066021
0.1234	-0.0214728
0.1236	-0.02250159
0.1238	-0.02490946
0.124	-0.02586327
0.1242	-0.02585643
0.1244	-0.02736647
0.1246	-0.02895674
0.1248	-0.0296724
0.125	-0.03109415
0.1252	-0.03344094
0.1254	-0.03317287
0.1256	-0.03332716
0.1258	-0.03363403
0.126	-0.03277523
0.1262	-0.03311097
0.1264	-0.03291937
0.1266	-0.03177962
0.1268	-0.0317366
0.127	-0.03182029
0.1272	-0.03215988
0.1274	-0.0331558
0.1276	-0.03279417
0.1278	-0.03161335
0.128	-0.03375022
0.1282	-0.03326625
0.1284	-0.03268449
0.1286	-0.03097167
0.1288	-0.02857998
0.129	-0.02754802
0.1292	-0.02570718
0.1294	-0.02309915
0.1296	-0.02218833
0.1298	-0.01964325
0.13	-0.01606823
0.1302	-0.01277463
0.1304	-0.01093819
0.1306	-0.01078215
0.1308	-0.00901843
0.131	-0.006570049
0.1312	-0.004831307
0.1314	-0.002456653
0.1316	-0.001372343
0.1318	-0.0002145801
0.132	0.001799839
0.1322	0.002888223
0.1324	0.003640014
0.1326	0.005877326
0.1328	0.009556541
0.133	0.01131061
0.1332	0.0141219
0.1334	0.01605315
0.1336	0.01741639
0.1338	0.0215443
0.134	0.02352534
0.1342	0.02408286
0.1344	0.02414168
0.1346	0.0255166
0.1348	0.02770486
0.135	0.02833843
0.1352	0.02963818
0.1354	0.03145443
0.1356	0.03228702
0.1358	0.03450814
0.136	0.03693537
0.1362	0.03727064
0.1364	0.03599409
0.1366	0.03609949
0.1368	0.03685289
0.137	0.03551954
0.1372	0.03462515
0.1374	0.03493974
0.1376	0.03547635
0.1378	0.03514454
0.138	0.03352385
0.1382	0.03314816
0.1384	0.03279869
0.1386	0.03114149
0.1388	0.02997411
0.139	0.02911167
0.1392	0.02647979
0.1394	0.02468438
0.1396	0.02457245
0.1398	0.02283072
0.14	0.02028672
0.1402	0.01799541
0.1404	0.01615512
0.1406	0.01398279
0.1408	0.01302944
0.141	0.01157738
0.1412	0.01038972
0.1414	0.009788551
0.1416	0.007133478
0.1418	0.00255015
0.142	-0.0001909322
0.1422	-0.002063053
0.1424	-0.005329884
0.1426	-0.009732874
0.1428	-0.01207367
0.143	-0.01324378
0.1432	-0.01563704
0.1434	-0.01879224
0.1436	-0.02121532
0.1438	-0.02358101
0.144	-0.02505412
0.1442	-0.02529969
0.1444	-0.02775099
0.1446	-0.03019782
0.1448	-0.02911947
0.145	-0.02933729
0.1452	-0.03047645
0.1454	-0.03159799
0.1456	-0.03260347
0.1458	-0.03383786
0.146	-0.03493795
0.1462	-0.0342267
0.1464	-0.03371479
0.1466	-0.0341569
0.1468	-0.03516071
0.147	-0.03578039
0.1472	-0.03676407
0.1474	-0.03608828
0.1476	-0.0352886
0.1478	-0.03462943
0.148	-0.0341721
0.1482	-0.03400453
0.1484	-0.03193004
0.1486	-0.03018858
0.1488	-0.02845627
0.149	-0.02617964
0.1492	-0.02496801
0.1494	-0.0225123
0.1496	-0.02082034
0.1498	-0.01899948
0.15	-0.01670123
0.1502	-0.01485555
0.1504	-0.01371455
0.1506	-0.01168291
0.1508	-0.009558025
0.151	-0.007165215
0.1512	-0.005558407
0.1514	-0.004046146
0.1516	-0.002097139
0.1518	0.0008602148
0.152	0.003954108
0.1522	0.005780391
0.1524	0.007161491
0.1526	0.009451889
0.1528	0.01046264
0.153	0.01235867
0.1532	0.01469023
0.1534	0.01727433
0.1536	0.0194321
0.1538	0.0202329
0.154	0.0216041
0.1542	0.02292568
0.1544	0.02541359
0.1546	0.02729367
0.1548	0.025833
0.155	0.02584291
0.1552	0.02707626
0.1554	0.02850024
0.1556	0.03083835
0.1558	0.03202404
0.156	0.03314569
0.1562	0.03554003
0.1564	0.03708839
0.1566	0.03521036
0.1568	0.03349136
0.157	0.03238419
0.1572	0.03121425
0.1574	0.03148573
0.1576	0.0325302
0.1578	0.03407074
0.158	0.03432108
0.1582	0.0322982
0.1584	0.02994115
0.1586	0.03086356
0.1588	0.0295628
0.159	0.02861909
0.1592	0.02780003
0.1594	0.02679694
0.1596	0.02505764
0.1598	0.02276454
0.16	0.02258584
0.1602	0.02058213
0.1604	0.01684517
0.1606	0.01242945
0.1608	0.009585957
0.161	0.007460937
0.1612	0.006254169
0.1614	0.005594137
0.1616	0.00252854
0.1618	-0.0002318746
0.162	-0.001184411
0.1622	-0.002141374
0.1624	-0.004650717
0.1626	-0.006168199
0.1628	-0.008323726
0.163	-0.01098727
0.1632	-0.0137526
0.1634	-0.01571631
0.1636	-0.01880907
0.1638	-0.02152466
0.164	-0.02225477
0.1642	-0.02337245
0.1644	-0.02502325
0.1646	-0.02707572
0.1648	-0.0277223
0.165	-0.02804423
0.1652	-0.02874382
0.1654	-0.0296269
0.1656	-0.03091228
0.1658	-0.03107175
0.166	-0.03051778
0.1662	-0.03029351
0.1664	-0.03183901
0.1666	-0.03343676
0.1668	-0.03461429
0.167	-0.0340365
0.1672	-0.03440988
0.1674	-0.0339999
0.1676	-0.03241627
0.1678	-0.03173092
0.168	-0.03150746
0.1682	-0.02943463
0.1684	-0.02760606
0.1686	-0.0264642
0.1688	-0.02502996
0.169	-0.0251436
0.1692	-0.02391329
0.1694	-0.02231007
0.1696	-0.01992977
0.1698	-0.01840757
0.17	-0.01835144
0.1702	-0.01661466
0.1704	-0.01435536
0.1706	-0.01279941
0.1708	-0.01039814
0.171	-0.009141861
0.1712	-0.006485895
0.1714	-0.004320528
0.1716	-0.001976154
0.1718	0.0009563633
0.172	0.002419289
0.1722	0.005078238
0.1724	0.006739211
0.1726	0.008107749
0.1728	0.01146274
0.173	0.01419545
0.1732	0.01440928
0.1734	0.01610383
0.1736	0.01805309
0.1738	0.02031846
0.174	0.02174818
0.1742	0.02305791
0.1744	0.02573933
0.1746	0.02674587
0.1748	0.02788869
0.175	0.0279122
0.1752	0.02728921
0.1754	0.02915545
0.1756	0.0305693
0.1758	0.03197727
0.176	0.03304783
0.1762	0.0325405
0.1764	0.03260044
0.1766	0.03204429
0.1768	0.03307828
0.177	0.03272907
0.1772	0.03276418
0.1774	0.03295245
0.1776	0.0315047
0.1778	0.03016929
0.178	0.02905426
0.1782	0.0274686
0.1784	0.02736199
0.1786	0.02705262
0.1788	0.02487966
0.179	0.02472965
0.1792	0.02556278
0.1794	0.02430951
0.1796	0.02290739
0.1798	0.02124759
0.18	0.01943097
0.1802	0.01808938
0.1804	0.01642981
0.1806	0.0146522
0.1808	0.01254851
0.181	0.01097027
0.1812	0.008573405
0.1814	0.006388738
0.1816	0.003105571
0.1818	0.001637363
0.182	0.0004498973
0.1822	-0.003072038
0.1824	-0.006563469
0.1826	-0.009397626
0.1828	-0.01225828
0.183	-0.01410346
0.1832	-0.01631169
0.1834	-0.017837
0.1836	-0.01972219
0.1838	-0.0219218
0.184	-0.02332516
0.1842	-0.02374866
0.1844	-0.02695817
0.1846	-0.02971934
0.1848	-0.03043645
0.185	-0.03020326
0.1852	-0.03022461
0.1854	-0.03319689
0.1856	-0.03383882
0.1858	-0.03390681
0.186	-0.03464563
0.1862	-0.03414994
0.1864	-0.03275169
0.1866	-0.03267616
0.1868	-0.03364991
0.187	-0.03481783
0.1872	-0.03604126
0.1874	-0.03588261
0.1876	-0.036364
0.1878	-0.03635552
0.188	-0.03276162
0.1882	-0.0306621
0.1884	-0.0292672
0.1886	-0.02708948
0.1888	-0.02715641
0.189	-0.02514691
0.1892	-0.0242106
0.1894	-0.02506277
0.1896	-0.0241107
0.1898	-0.02201043
0.19	-0.01924641
0.1902	-0.01614085
0.1904	-0.01353911
0.1906	-0.01108718
0.1908	-0.00933586
0.191	-0.008641042
0.1912	-0.007162567
0.1914	-0.004038004
0.1916	-0.0001773837
0.1918	0.002842473
0.192	0.003926925
0.1922	0.008138402
0.1924	0.01216413
0.1926	0.01252276
0.1928	0.01388245
0.193	0.01448822
0.1932	0.01521734
0.1934	0.017458
0.1936	0.02039232
0.1938	0.0212163
0.194	0.02315148
0.1942	0.02500632
0.1944	0.0256984
0.1946	0.02805402
0.1948	0.03058925
0.195	0.03062736
0.1952	0.03009868
0.1954	0.02935744
0.1956	0.02946368
0.1958	0.03094726
0.196	0.03149838
0.1962	0.03064184
0.1964	0.03086162
0.1966	0.03164695
0.1968	0.03138202
0.197	0.03131264
0.1972	0.0315804
0.1974	0.03187644
0.1976	0.03088291
0.1978	0.02992588
0.198	0.02932965
0.1982	0.02793475
0.1984	0.02679248
0.1986	0.02580281
0.1988	0.0255075
0.199	0.0245443
0.1992	0.02290622
0.1994	0.0209838
0.1996	0.02043685
0.1998	0.01926391
0.2	0.01658775
0.2002	0.01526509
0.2004	0.01325544
0.2006	0.01032843
0.2008	0.007281029
0.201	0.005011178
0.2012	0.002972112
0.2014	0.001756674
0.2016	0.0004918873
0.2018	-0.0009491
0.202	-0.003497529
0.2022	-0.006995969
0.2024	-0.008818903
0.2026	-0.009920399
0.2028	-0.01160606
0.203	-0.01424289
0.2032	-0.01573567
0.2034	-0.01701475
0.2036	-0.01823506
0.2038	-0.02036152
0.204	-0.02172837
0.2042	-0.02214119
0.2044	-0.02343944
0.2046	-0.02561902
0.2048	-0.02767669
0.205	-0.02853764
0.2052	-0.02926939
0.2054	-0.02965456
0.2056	-0.02945968
0.2058	-0.02947255
0.206	-0.02924517
0.2062	-0.03049746
0.2064	-0.02975066
0.2066	-0.02903416
0.2068	-0.02940355
0.207	-0.03145672
0.2072	-0.0309946
0.2074	-0.03037143
0.2076	-0.03011548
0.2078	-0.03018164
0.208	-0.02937149
0.2082	-0.02750466
0.2084	-0.02574231
0.2086	-0.02401967
0.2088	-0.02338362
0.209	-0.02299587
0.2092	-0.02255719
0.2094	-0.01997162
0.2096	-0.01705455
0.2098	-0.01524707
0.21	-0.01429942
0.2102	-0.01347108
0.2104	-0.01121879
0.2106	-0.009876974
0.2108	-0.008517769
0.211	-0.008001469
0.2112	-0.006609981
0.2114	-0.004138798
0.2116	-0.001609728
0.2118	0.002224473
0.212	0.003898714
0.2122	0.005818988
0.2124	0.008554731
0.2126	0.01087926
0.2128	0.01233352
0.213	0.01361958
0.2132	0.01545006
0.2134	0.01631347
0.2136	0.01783541
0.2138	0.02022656
0.214	0.02334797
0.2142	0.02615574
0.2144	0.02806416
0.2146	0.02868142
0.2148	0.02833156
0.215	0.02857509
0.2152	0.02801841
0.2154	0.02780526
0.2156	0.02670458
0.2158	0.0294075
0.216	0.03059039
0.2162	0.03093675
0.2164	0.03119151
0.2166	0.02963444
0.2168	0.02909622
0.217	0.02958674
0.2172	0.02864162
0.2174	0.02906186
0.2176	0.02910591
0.2178	0.02860386
0.218	0.02782411
0.2182	0.0261466
0.2184	0.02443415
0.2186	0.02465157
0.2188	0.02398563
0.219	0.02441735
0.2192	0.02480936
0.2194	0.02315919
0.2196	0.02136164
0.2198	0.01850882
0.22	0.01640458
0.2202	0.01486937
0.2204	0.01285129
0.2206	0.01089609
0.2208	0.008983296
0.221	0.00725393
0.2212	0.005797431
0.2214	0.004317139
0.2216	0.002543964
0.2218	0.0001875551
0.222	-0.001244555
0.2222	-0.002122584
0.2224	-0.002836158
0.2226	-0.005287779
0.2228	-0.008822216
0.223	-0.01247853
0.2232	-0.01550158
0.2234	-0.01773925
0.2236	-0.02005069
0.2238	-0.02287988
0.224	-0.0241595
0.2242	-0.0237488
0.2244	-0.02530419
0.2246	-0.02728147
0.2248	-0.02829213
0.225	-0.0303023
0.2252	-0.0319774
0.2254	-0.03194898
0.2256	-0.0315579
0.2258	-0.03167822
0.226	-0.03215586
0.2262	-0.03392307
0.2264	-0.03459752
0.2266	-0.03347985
0.2268	-0.03315053
0.227	-0.03416944
0.2272	-0.03222387
0.2274	-0.03098265
0.2276	-0.03131547
0.2278	-0.03099185
0.228	-0.03037272
0.2282	-0.02849876
0.2284	-0.02737844
0.2286	-0.02610937
0.2288	-0.02548961
0.229	-0.02435507
0.2292	-0.02318199
0.2294	-0.02190337
0.2296	-0.02019984
0.2298	-0.01880897
0.23	-0.01754019
0.2302	-0.01431092
0.2304	-0.01081946
0.2306	-0.009895801
0.2308	-0.009094926
0.231	-0.008095695
0.2312	-0.005803586
0.2314	-0.00384087
0.2316	-0.00274332
0.2318	-0.000141857
0.232	0.002151718
0.2322	0.005428405
0.2324	0.008580081
0.2326	0.01039101
0.2328	0.01150386
0.233	0.01367896
0.2332	0.0170897
0.2334	0.0203596
0.2336	0.02020441
0.2338	0.02035912
0.234	0.0224963
0.2342	0.02395882
0.2344	0.02527786
0.2346	0.0261893
0.2348	0.02659306
0.235	0.02533653
0.2352	0.02455502
0.2354	0.02625169
0.2356	0.02766456
0.2358	0.02928663
0.236	0.03140784
0.2362	0.03169583
0.2364	0.03181872
0.2366	0.0322625
0.2368	0.03273593
0.237	0.03390074
0.2372	0.03497988
0.2374	0.03413284
0.2376	0.03421883
0.2378	0.03459655
0.238	0.03376919
0.2382	0.03153056
0.2384	0.02824726
0.2386	0.02662026
0.2388	0.02457093
0.239	0.02399908
0.2392	0.02315088
0.2394	0.02186343
0.2396	0.02017223
0.2398	0.01836604
0.24	0.01528367
0.2402	0.01354734
0.2404	0.01231891
0.2406	0.01050229
0.2408	0.008584635
0.241	0.006182207
0.2412	0.005177413
0.2414	0.004759476
0.2416	0.003553086
0.2418	0.002230199
0.242	-0.0005944616
0.2422	-0.002867963
0.2424	-0.00466246
0.2426	-0.007550873
0.2428	-0.009907861
0.243	-0.01267839
0.2432	-0.01374103
0.2434	-0.01511632
0.2436	-0.01772829
0.2438	-0.01824322
0.244	-0.02028441
0.2442	-0.02150794
0.2444	-0.02372906
0.2446	-0.02749397
0.2448	-0.0290204
0.245	-0.0285489
0.2452	-0.0280689
0.2454	-0.02904211
0.2456	-0.02908895
0.2458	-0.03089688
0.246	-0.03301224
0.2462	-0.03343312
